"GRD_ID","clc_artificial","clc_agriculture","clc_forest","clc_shrub","clc_open","clc_marshes","clc_peat bogs","clc_coastal wetland","clc_rivers","clc_lakes","clc_marine waters","bio10_temp_warmQ_dC","bio12_annual_prec_mm","bio4_sd_temp"
"CRS3035RES10000mN2050000E4260000",12.1600000886246,8.67999996989965,8.31000027246773,19.5899998769164,2.26999996230006,0,0,1.45000005140901,0,0,47.5399997420027,23.7909030914307,633.432800292969,521.2666015625
"CRS3035RES10000mN2050000E4520000",0.669999979436398,2.05000010319055,0,0,0.279999990016222,0,0,0,0,0,97.0000028610229,23.6531600952148,763.083374023438,498.001190185547
"CRS3035RES10000mN2050000E4530000",16.1500002257526,56.570001039654,3.19999996572733,0.389999989420176,0.930000003427267,0,0,0,0,0,22.7599993348122,23.5335998535156,811.454040527344,518.121948242188
"CRS3035RES10000mN2050000E4540000",22.4799999967218,75.6000000386848,1.91999999806284,0,0,0,0,0,0,0,0,23.4044799804688,859.606689453125,542.283813476562
"CRS3035RES10000mN2050000E4550000",5.73000013828278,94.2700028419494,0,0,0,0,0,0,0,0,0,23.5701026916504,935.408203125,568.5
"CRS3035RES10000mN2050000E4560000",6.45000003278255,90.519998781383,0.820000004023314,2.20999997109175,0,0,0,0,0,0,0,23.7618522644043,1031.93835449219,597.229431152344
"CRS3035RES10000mN2050000E4570000",2.03999993391335,31.9600000977516,39.7800002247095,14.310000417754,11.9099996984005,0,0,0,0,0,0,20.967212677002,1147.71081542969,614.087463378906
"CRS3035RES10000mN2050000E4580000",0.31999999191612,40.0599995627999,36.5300007164479,11.1999996937812,11.8900001049042,0,0,0,0,0,0,20.7107582092285,1200.0927734375,625.236022949219
"CRS3035RES10000mN2050000E4590000",2.21000006422401,50.8900005370379,28.9500009268522,9.52000005636364,8.42999964952469,0,0,0,0,0,0,22.2704620361328,1148.12634277344,637.115234375
"CRS3035RES10000mN2050000E4600000",1.43999999854714,72.5499998778105,17.2100004740059,4.26999997580424,4.52999994158745,0,0,0,0,0,0,22.9355506896973,1072.42456054688,640.958923339844
"CRS3035RES10000mN2050000E4610000",2.88999998010695,66.8700009584427,20.1500000897795,6.85000009834767,1.41000002622604,0,0,0,0.570000009611249,1.26000000163913,0,23.2686977386475,992.554504394531,640.463928222656
"CRS3035RES10000mN2050000E4620000",1.67000000365078,78.6300018429757,12.8600001335144,2.77999993413687,3.56000009924173,0,0,0,0.499999988824129,0,0,23.0994453430176,1044.10534667969,637.752807617188
"CRS3035RES10000mN2050000E4630000",5.29999998398126,35.1900005713105,36.3300014287234,9.6100001828745,13.5699993930758,0,0,0,0,0,0,20.537166595459,1277.46398925781,626.952880859375
"CRS3035RES10000mN2050000E4640000",8.21000002324582,49.159999936819,31.1399995349347,6.1000001616776,5.38999997079372,0,0,0,0,0,0,22.2003059387207,1148.74572753906,633.61669921875
"CRS3035RES10000mN2050000E4650000",1.17999999783933,12.1300000697374,50.8400012739003,19.3700007162989,16.4800003170967,0,0,0,0,0,0,19.3941173553467,1355.66918945312,624.251403808594
"CRS3035RES10000mN2050000E4660000",5.50000006332994,47.0199994975702,39.0300006605685,6.09000008553267,2.35999994911254,0,0,0,0,0,0,22.0512866973877,1131.66711425781,632.931640625
"CRS3035RES10000mN2050000E4670000",0,20.2199999243021,55.859999358654,19.1600002348423,4.76000010967255,0,0,0,0,0,0,18.9386596679688,1397.275390625,617.153991699219
"CRS3035RES10000mN2050000E4680000",0.769999995827675,21.6300004627556,46.819999627769,18.3399993926287,12.4399997293949,0,0,0,0,0,0,17.8568725585938,1287.37939453125,611.915283203125
