"cellcode","bio1","bio10","bio12","bio15","bio4"
"50kmE365N270",11.7917785644531,19.3187618255615,732.045837402344,14.9802389144897,566.699523925781
"50kmE370N270",11.6349964141846,19.2319431304932,812.955749511719,12.3792028427124,574.025817871094
"50kmE375N270",11.1115989685059,18.7415790557861,852.232482910156,11.1604738235474,576.740966796875
"50kmE380N270",10.9550838470459,18.6517009735107,874.571044921875,10.4602241516113,582.946472167969
"50kmE385N270",10.5053262710571,18.2452716827393,970.052673339844,10.2764368057251,588.015686035156
"50kmE390N270",10.0318803787231,17.8912830352783,929.661193847656,11.6865091323853,597.449523925781
"50kmE395N270",10.8316879272461,19.0399913787842,945.374816894531,14.0633821487427,625.761291503906
"50kmE400N270",10.8648233413696,19.0580825805664,1129.30212402344,12.8984985351562,624.769775390625
"50kmE405N270",10.0316295623779,18.254035949707,1466.82653808594,14.9945764541626,628.876525878906
"50kmE410N270",10.0411472320557,18.4688453674316,1131.78503417969,14.5315446853638,644.296325683594
"50kmE415N270",8.79458236694336,17.0407581329346,1458.39916992188,12.7594366073608,635.798706054688
"50kmE420N270",9.50041389465332,17.9650478363037,1044.58349609375,17.6120662689209,653.737243652344
"50kmE425N270",9.56544780731201,18.2188835144043,1191.21252441406,24.7322273254395,675.114196777344
"50kmE430N270",7.41093969345093,15.8111515045166,1745.02575683594,21.3836307525635,655.934692382812
"50kmE435N270",5.83912515640259,14.3778200149536,1561.08666992188,31.7757015228271,674.633544921875
"50kmE440N270",6.00163602828979,14.691460609436,1526.6826171875,34.5283279418945,691.25927734375
"50kmE445N270",6.18620204925537,14.8985958099365,1602.52270507812,31.8498229980469,691.568603515625
"50kmE450N270",5.27438020706177,14.0896263122559,1843.41186523438,30.8971500396729,698.930725097656
"50kmE455N270",4.96075439453125,13.8726215362549,1851.62255859375,31.5816230773926,705.447937011719
"50kmE460N270",4.18766832351685,13.0617542266846,1666.60217285156,30.8492870330811,696.106384277344
"50kmE465N270",4.44841432571411,13.3873338699341,1480.28430175781,31.5333652496338,707.226013183594
"50kmE470N270",5.57772636413574,14.4829759597778,1191.66394042969,35.1852645874023,702.349365234375
"50kmE475N270",7.70024585723877,16.7215003967285,926.205749511719,42.4797630310059,708.643249511719
"50kmE480N270",10.3568382263184,19.9630451202393,681.850463867188,36.2735023498535,754.563171386719
